   6.23964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.52     3.95      0.2     -0.4        0  6.7457e-05 -1.37244 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000184167 
   6.25965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.49     1.53      3.9      0.2     -0.4        0  6.7457e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000184167 
   6.27964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.52      3.9      0.2    -0.38    -0.01  6.7457e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000184167 
   6.29964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.48     3.94      0.2    -0.38        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000184167 
   6.31965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.48     3.95      0.2     -0.4        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000182509 
   6.33964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.53     3.94     0.21     -0.4        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000182509 
   6.35964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.53     3.94      0.2    -0.38        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000182509 
   6.37965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4     28.5     1.53      3.9     0.25    -0.38        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000182509 
   6.39964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.53     3.89     0.25    -0.38        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000182509 
   6.41965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.48      3.9      0.2     -0.4        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000182509 
   6.43961  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.47     3.95     0.15     -0.4        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000114511 -0.372996 -0.000182509 
   6.45965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.48     3.89      0.2    -0.38        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000180834 
   6.47964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.53     3.95     0.25    -0.38        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000180834 
   6.49964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.49     1.53      3.9     0.15    -0.38        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000180834 
   6.51965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.53     3.94      0.2     -0.4        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000180834 
   6.53968  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.52      3.9      0.2     -0.4        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000180834 
   6.55965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.48      3.9     0.25    -0.38        0  6.88881e-05 -1.37243 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000180834 
