dist, angle, rangeIR, mts, flag
7, 1, 667072, 99969, 1
7, 0, 199946, 99999, 1
7, 1, 326780, 100029, 1
7, 1, 822503, 100059, 1
7, 1, 1221110, 100089, 1
7, 1, 1422202, 100119, 1
7, 0, 1455033, 100149, 1
7, 1, 1226114, 100180, 1
7, 1, 1070538, 100209, 1
7, 0, 1202451, 100240, 1
7, 1, 1489265, 100270, 1
7, 1, 1977271, 100300, 1
7, 1, 2322378, 100330, 1
7, 0, 2263518, 100360, 1
7, 1, 2216732, 100390, 1
7, 1, 2279339, 100420, 1
7, 1, 2319730, 100450, 1
7, 0, 2386006, 100480, 1
7, 1, 2316919, 100510, 1
7, 1, 2147236, 100540, 1
7, 1, 2071334, 100570, 1
7, 0, 1816416, 100601, 1
7, 1, 1623118, 100631, 1
7, 1, 1577364, 100661, 1
7, 1, 1323544, 100691, 1
4, 0, 1323544, 100706, 1
7, 0, 1366652, 100736, 1
7, 1, 1939785, 100766, 1
7, 1, 2252440, 100796, 1
7, 0, 2067067, 100826, 1
7, 1, 1827561, 100856, 1
7, 1, 1600639, 100886, 1
7, 1, 1398400, 100916, 1
7, 1, 1195473, 100946, 1
7, 0, 875692, 100976, 1
7, 1, 623780, 101007, 1
7, 1, 562450, 101037, 1
7, 0, 619818, 101067, 1
7, 1, 770934, 101097, 1
7, 1, 843974, 101127, 1
7, 1, 811558, 101157, 1
7, 1, 802381, 101187, 1
7, 0, 931742, 101217, 1
7, 1, 960395, 101247, 1
7, 1, 676393, 101277, 1
7, 1, 680719, 101307, 1
7, 0, 1254508, 101337, 1
7, 1, 1709748, 101368, 1
7, 1, 1816688, 101398, 1
7, 1, 1824478, 101428, 1
7, 0, 1583085, 101458, 1
7, 1, 1312539, 101488, 1
7, 1, 1321783, 101518, 1
7, 0, 1488200, 101548, 1
7, 1, 1502107, 101578, 1
7, 1, 1367677, 101608, 1
7, 1, 862819, 101638, 1
7, 0, 260423, 101668, 1
7, 1, 156755, 101698, 1
7, 1, 273737, 101728, 1
7, 1, 573507, 101758, 1
7, 1, 578131, 101789, 1
7, 0, 268968, 101819, 1
7, 1, 135735, 101849, 1
7, 1, 84833, 101879, 1
7, 0, 93811, 101909, 1
7, 1, 167977, 101939, 1
7, 1, 272166, 101969, 1
7, 1, 655657, 101999, 1
7, 0, 967364, 102029, 1
7, 1, 975159, 102059, 1
7, 1, 1041625, 102089, 1
7, 1, 1262773, 102119, 1
7, 0, 1425692, 102150, 1
7, 1, 1423466, 102180, 1
7, 1, 1486386, 102210, 1
7, 1, 1754864, 102240, 1
7, 1, 1960406, 102270, 1
7, 0, 2020979, 102300, 1
7, 1, 2339643, 102330, 1
7, 1, 2383072, 102360, 1
7, 1, 2415203, 102390, 1
7, 0, 2650878, 102420, 1
7, 1, 2458660, 102450, 1
7, 1, 2411936, 102480, 1
7, 1, 2448835, 102510, 1
7, 0, 2096032, 102540, 1
7, 1, 1895883, 102571, 1
7, 1, 1769316, 102601, 1
7, 1, 1626102, 102631, 1
7, 0, 1647483, 102661, 1
7, 1, 1694537, 102691, 1
7, 1, 1734013, 102721, 1
7, 1, 1715646, 102751, 1
7, 0, 1672880, 102781, 1
7, 1, 1490119, 102811, 1
7, 1, 1424744, 102841, 1
7, 1, 1522752, 102871, 1
7, 0, 1524035, 102901, 1
7, 1, 1393707, 102931, 1
7, 1, 1208050, 102961, 1
7, 0, 1160840, 102992, 1
7, 1, 1216116, 103022, 1
7, 1, 1164833, 103052, 1
7, 1, 1042153, 103082, 1
7, 1, 1038019, 103112, 1
7, 0, 1192882, 103142, 1
7, 1, 1392703, 103172, 1
7, 1, 1461349, 103202, 1
7, 1, 1452783, 103232, 1
7, 0, 1319880, 103262, 1
6, 1, 1198760, 103292, 1
7, 1, 1813275, 103323, 1
7, 1, 2804798, 103353, 1
8, 0, 2743226, 103383, 1
7, 1, 1955477, 103413, 1
7, 1, 1583746, 103443, 1
7, 1, 1542670, 103473, 1
7, 0, 1556654, 103503, 1
7, 1, 1501881, 103533, 1
7, 1, 1418518, 103563, 1
7, 1, 1439103, 103593, 1
7, 0, 1360995, 103623, 1
7, 1, 1209697, 103653, 1
7, 1, 1125161, 103683, 1
7, 0, 1016147, 103714, 1
7, 1, 1295791, 103744, 1
7, 1, 1717251, 103774, 1
7, 1, 1783104, 103804, 1
7, 1, 1758820, 103834, 1
7, 0, 1828169, 103864, 1
7, 1, 2140913, 103894, 1
7, 1, 2426164, 103924, 1
7, 0, 2373137, 103954, 1
7, 1, 2219387, 103984, 1
7, 1, 2139628, 104014, 1
7, 1, 2037177, 104044, 1
7, 1, 1650029, 104074, 1
7, 0, 1128400, 104105, 1
7, 1, 849227, 104135, 1
7, 1, 558898, 104165, 1
6, 0, 1141040, 104195, 1
8, 1, 1768967, 104225, 1
7, 1, 1676352, 104255, 1
7, 1, 1926701, 104285, 1
7, 0, 2085641, 104315, 1
7, 1, 2086383, 104345, 1
7, 1, 2162712, 104375, 1
7, 1, 2357417, 104405, 1
7, 0, 2319986, 104435, 1
7, 1, 2017056, 104465, 1
7, 1, 1843989, 104496, 1
7, 1, 1952165, 104526, 1
7, 0, 2184073, 104556, 1
7, 1, 2207607, 104586, 1
7, 1, 2137535, 104616, 1
7, 1, 2049443, 104646, 1
7, 0, 1926681, 104676, 1
7, 1, 1844815, 104706, 1
7, 1, 1806743, 104736, 1
7, 1, 1412328, 104766, 1
7, 0, 1176308, 104796, 1
7, 1, 1307190, 104827, 1
7, 1, 1307190, 104856, 1
7, 1, 1278220, 104887, 1
7, 0, 1227764, 104917, 1
7, 1, 1112616, 104947, 1
7, 1, 994823, 104977, 1
7, 1, 915101, 105007, 1
7, 0, 1031742, 105037, 1
7, 1, 1197694, 105067, 1
7, 1, 1258413, 105097, 1
6, 1, 1522558, 105127, 1
7, 1, 1858628, 105157, 1
7, 0, 1867924, 105187, 1
7, 1, 1622991, 105217, 1
7, 1, 1281497, 105247, 1
8, 1, 1324408, 105277, 1
7, 0, 1706932, 105308, 1
7, 1, 1878268, 105338, 1
7, 1, 1957067, 105368, 1
7, 1, 2021542, 105398, 1
7, 0, 1993223, 105428, 1
7, 1, 1840376, 105458, 1
7, 1, 2127756, 105488, 1
7, 1, 2654049, 105518, 1
6, 0, 2750587, 105548, 1
8, 1, 2210363, 105578, 1
6, 1, 1300873, 105608, 1
8, 1, 557432, 105638, 1
7, 0, 199085, 105668, 1
7, 1, 126710, 105698, 1
7, 1, 86412, 105729, 1
7, 1, 81351, 105759, 1
7, 0, 80773, 105789, 1
7, 1, 81518, 105819, 1
6, 1, 81373, 105849, 1
8, 1, 80587, 105879, 1
7, 0, 102910, 105909, 1
7, 1, 261930, 105939, 1
7, 0, 857372, 105969, 1
7, 1, 1413375, 105999, 1
7, 0, 1542065, 106029, 1
7, 1, 1353220, 106059, 1
7, 1, 962651, 106090, 1
7, 1, 698020, 106120, 1
7, 0, 401348, 106150, 1
7, 1, 266781, 106180, 1
7, 1, 499989, 106210, 1
7, 1, 771838, 106240, 1
7, 0, 1004771, 106270, 1
7, 1, 1430816, 106300, 1
7, 1, 1881516, 106330, 1
7, 1, 2135911, 106360, 1
7, 0, 2469677, 106390, 1
7, 1, 2542396, 106420, 1
7, 1, 2231057, 106450, 1
7, 1, 1884800, 106481, 1
7, 0, 1241041, 106511, 1
6, 1, 1153817, 106541, 1
8, 1, 1877448, 106571, 1
6, 1, 2329154, 106601, 1
4, 0, 1976783, 106616, 1
7, 1, 1399209, 106646, 1
7, 1, 1189204, 106676, 1
7, 1, 1019403, 106706, 1
7, 0, 762622, 106736, 1
7, 1, 669692, 106766, 1
7, 1, 796756, 106796, 1
7, 1, 891830, 106826, 1
7, 0, 834781, 106857, 1
7, 1, 1022863, 106887, 1
7, 1, 1268934, 106917, 1
7, 1, 1268934, 106947, 1
7, 0, 1050724, 106977, 1
7, 1, 735034, 107007, 1
7, 1, 637143, 107037, 1
7, 1, 645682, 107067, 1
7, 1, 425255, 107097, 1
7, 0, 171638, 107127, 1
7, 1, 96488, 107157, 1
7, 1, 83791, 107187, 1
7, 1, 97562, 107218, 1
7, 0, 98460, 107248, 1
7, 1, 83100, 107278, 1
7, 1, 80426, 107308, 1
7, 1, 81140, 107338, 1
7, 0, 80298, 107368, 1
7, 1, 79420, 107398, 1
7, 1, 91506, 107428, 1
7, 0, 283984, 107458, 1
7, 1, 790440, 107488, 1
7, 1, 1092373, 107518, 1
7, 1, 1031346, 107548, 1
7, 0, 797773, 107578, 1
7, 1, 568875, 107608, 1
7, 1, 495554, 107639, 1
7, 1, 285196, 107669, 1
7, 0, 99847, 107699, 1
7, 1, 82090, 107729, 1
7, 1, 81287, 107759, 1
7, 0, 85703, 107789, 1
7, 1, 85092, 107819, 1
7, 1, 79975, 107849, 1
7, 1, 79736, 107879, 1
7, 1, 81124, 107909, 1
7, 0, 93896, 107939, 1
7, 1, 100642, 107969, 1
7, 1, 88846, 107999, 1
7, 0, 81694, 108029, 1
